species,j,k,eta,sigma_mu
0.00000,-8.20826,0.58486,2.98915,0.00609
0.00000,28.87690,0.56699,1.92310,0.00234
0.00000,22.38252,0.52767,2.07564,0.00329
0.00000,428.71051,0.20572,1.00116,0.00140
0.00000,34.92622,0.51592,1.83718,0.00112
0.00000,4.80731,0.48122,2.09745,0.00480
0.00000,0.17336,0.73017,2.05569,0.00617
0.00000,-2.64181,0.70992,4.29629,0.00656
0.00000,23.24409,0.48599,1.82600,0.00225
0.00000,-1.44064,0.52812,2.84136,0.00372
0.00000,-2.63026,0.69044,4.48289,0.00171
0.00000,325.40320,0.16878,1.91470,0.00058
0.00000,-7.50986,0.36988,3.61951,0.01157
0.00000,4.16092,0.51886,1.72515,0.00730
0.00000,1.38881,0.45058,1.73284,0.00831
0.00000,-6.33364,0.55734,2.63930,0.00540
0.00000,38.89775,0.31515,1.93761,0.00064
0.00000,-2.90906,0.34256,2.08769,0.00572
0.00000,8.32540,0.46342,2.00982,0.00248
0.00000,20.12876,0.57451,2.13441,0.00300
0.00000,3.25337,0.29820,1.60557,0.00923
0.00000,362.45154,0.20041,1.94897,0.00052
0.00000,-5.06690,0.52443,2.00125,0.00738
0.00000,48.64355,0.49577,1.52876,0.00335
0.00000,-5.62538,0.63082,2.29222,0.00430
0.00000,250.56186,0.29409,2.04340,0.00092
0.00000,11.83224,0.55998,2.12703,0.00396
0.00000,-0.39754,0.62816,2.47304,0.00431
0.00000,11.98725,0.55017,2.07026,0.00118
0.00000,207.38023,0.34946,2.04923,0.00060
0.00000,-2.98936,0.60386,2.08421,0.00548
0.00000,-1.66977,1.06278,4.27059,0.00442
0.00000,-7.54220,0.41351,2.34780,0.00647
0.00000,1770.51501,0.05838,2.11138,0.00061
0.00000,0.48196,0.67745,2.44178,0.00516
0.00000,46.44719,0.51200,1.75779,0.00279
0.00000,640.37769,0.13522,1.72215,0.00045
0.00000,6.29932,0.56666,2.08288,0.00380
0.00000,29.65940,0.51820,1.46584,0.00739
0.00000,-5.93980,0.62451,3.00378,0.00602
0.00000,-8.90046,0.56658,2.41654,0.00766
0.00000,-2.75482,0.77899,3.09382,0.00746
0.00000,25.36010,0.47617,2.22491,0.00232
0.00000,-0.45095,0.41268,2.41752,0.01051
0.00000,-12.42924,0.60218,2.26474,0.00470
0.00000,23.45358,0.42457,1.51509,0.00431
0.00000,-7.67517,0.53447,1.99562,0.00846
0.00000,25.88627,0.52325,1.29568,0.00112
0.00000,-2.65890,0.49374,1.96391,0.00539
0.00000,22.07258,0.60640,1.89523,0.00300
0.00000,0.33702,0.55267,1.32937,0.00317
0.00000,68.08198,0.40384,1.57445,0.00203
0.00000,13.85229,0.37192,1.99456,0.00646
0.00000,18.68246,0.48902,1.91939,0.00350
0.00000,25.32306,0.48785,2.17261,0.00185
0.00000,12.76557,0.46425,1.83045,0.00335
0.00000,23.53328,0.51819,1.85421,0.00544
0.00000,-2.33278,0.58087,1.96923,0.00596
0.00000,9.63981,0.54185,1.90998,0.00265
0.00000,0.58247,0.61181,2.21020,0.00510
0.00000,25.55937,0.53949,2.10886,0.00209
0.00000,33.22499,0.39717,1.72870,0.00645
0.00000,32.58392,0.39128,1.67054,0.00558
0.00000,68.27140,0.19024,1.79972,0.00090
0.00000,-3.97861,0.41950,2.27033,0.00839
0.00000,-10.69039,0.59460,2.14433,0.00632
0.00000,41.50575,0.47987,1.64255,0.00210
0.00000,6.99177,0.52954,1.98766,0.00757
0.00000,-2.82008,0.49598,2.41005,0.00820
0.00000,0.47207,1.22681,0.73523,0.00164
0.00000,6.15306,0.53243,1.47309,0.00631
0.00000,29.45130,0.52814,1.83054,0.00120
0.00000,10.78258,0.51873,1.60973,0.00155
0.00000,-0.64508,1.45715,2.03779,0.00240
0.00000,2.82331,0.34180,2.21161,0.00399
0.00000,-4.83008,0.70400,2.24646,0.00733
0.00000,27.59332,0.35076,1.53602,0.00674
0.00000,7.37040,0.40671,1.86534,0.00593
0.00000,-0.83781,3.52420,2.60401,0.00143
0.00000,2.05916,0.88062,1.53796,0.00332
0.00000,211.12456,0.25127,1.83417,0.00089
0.00000,25.13532,0.55100,1.86168,0.00515
0.00000,9.71425,0.66234,1.10541,0.00659
0.00000,3.02533,0.55917,2.35249,0.00804
0.00000,648.42426,0.15783,2.03017,0.00046
0.00000,8.36946,0.66767,1.95698,0.00537
0.00000,603.40070,0.16169,1.92961,0.00028
0.00000,-7.70440,0.54960,2.49318,0.00694
0.00000,-2.80437,0.54894,2.32072,0.00758
0.00000,391.30460,0.17921,1.95127,0.00044
0.00000,-6.91582,0.37424,2.27494,0.00618
0.00000,55.90817,0.50105,1.30483,0.00127
0.00000,25.69638,0.65316,1.83233,0.00236
0.00000,11.12694,0.49166,1.92438,0.00737
0.00000,0.94231,0.51458,1.78460,0.00619
0.00000,102.68583,0.38794,1.48838,0.00191
0.00000,0.40219,0.37119,1.91410,0.00266
0.00000,-0.19799,0.65389,2.17989,0.00347
0.00000,4.49622,0.48419,1.94882,0.00531
0.00000,2.62452,0.57020,1.92509,0.00353
0.00000,7.48047,0.66871,1.92216,0.00272
0.00000,30.36915,0.48271,1.49985,0.00281
0.00000,-1.30156,0.55896,3.33679,0.00134
0.00000,28.58811,0.45194,1.66957,0.00532
0.00000,43.85899,0.47685,1.58358,0.00285
0.00000,6.45339,0.56725,1.88227,0.00556
0.00000,-1.81779,0.32086,3.62404,0.02172
0.00000,81.15699,0.49568,1.88006,0.00048
0.00000,8.68418,0.54471,2.04354,0.00272
0.00000,2.54134,0.48994,1.67996,0.00933
0.00000,-6.76429,0.68635,2.02684,0.00047
0.00000,193.39966,0.38230,1.95285,0.00035
0.00000,-23.56062,0.57981,2.62997,0.00122
0.00000,732.22363,0.10981,2.00682,0.00027
0.00000,14.65601,0.57237,2.20865,0.00200
0.00000,17.44724,0.54494,1.59611,0.00362
0.00000,18.01278,0.47606,1.86268,0.00864
0.00000,6.88077,0.55906,1.56291,0.00572
0.00000,11.97636,0.48469,2.00012,0.00304
0.00000,28.95002,0.45698,1.89169,0.00474
0.00000,0.61211,0.47469,2.07859,0.00664
0.00000,60.00776,0.50146,1.52770,0.00071
0.00000,68.37656,0.48150,1.57616,0.00135
0.00000,21.70555,0.55916,1.70644,0.00384
0.00000,0.01092,0.41456,2.17416,0.00520
0.00000,71.92788,0.29636,1.58141,0.00401
0.00000,20.16044,0.39503,1.74899,0.00655
0.00000,17.21675,0.01069,0.60202,0.00043
0.00000,97.67678,0.43849,1.74395,0.00042
0.00000,-0.76613,0.30262,2.54399,0.00590
0.00000,-1.60783,0.58708,1.86913,0.00520
0.00000,0.34714,0.66541,1.78167,0.00693
0.00000,-1.74130,0.54689,2.26661,0.00710
0.00000,-1.20416,0.61746,3.45593,0.00860
0.00000,-1.10462,0.45993,2.76123,0.00544
0.00000,-5.91604,0.46385,2.99301,0.01510
0.00000,1.85984,0.40807,1.99294,0.00867
0.00000,-0.97293,1.41256,2.64332,0.00278
0.00000,-10.28754,0.48723,2.19956,0.00822
0.00000,-3.93105,0.51026,2.64745,0.00623
0.00000,47.77994,0.50525,1.03737,0.00393
0.00000,-3.34453,0.67481,4.47237,0.00821
0.00000,31.99175,0.04996,1.34897,0.00027
0.00000,-6.67448,0.58377,1.95577,0.00769
0.00000,3.32383,0.73205,1.85241,0.00544
0.00000,24.49243,0.43950,1.67897,0.00588
0.00000,2.95742,0.68276,1.72666,0.00382
0.00000,78.44047,0.34920,1.68856,0.00152
0.00000,-12.37976,0.49350,2.44276,0.00496
0.00000,45.40850,0.49789,1.46118,0.00219
0.00000,6.68516,0.58502,1.87431,0.00611
0.00000,274.66501,0.29343,1.54850,0.00069
0.00000,-11.63495,0.53296,1.99664,0.00514
0.00000,7.67608,0.55677,1.37854,0.00880
0.00000,11.50051,0.42977,1.94965,0.00406
0.00000,113.82545,0.40221,1.56339,0.00049
0.00000,1.88966,0.84007,1.74131,0.00459
0.00000,-0.30458,0.41725,1.82254,0.00849
0.00000,26.65695,0.56454,1.63743,0.00140
0.00000,325.91824,0.26537,2.07377,0.00036
0.00000,35.10014,0.48441,1.75603,0.00430
0.00000,-1.56076,0.29608,2.05352,0.00208
0.00000,-1.00855,0.46601,2.04430,0.00555
0.00000,113.70979,0.34691,1.72240,0.00068
0.00000,40.48953,0.40459,1.75419,0.00440
0.00000,-2.34782,0.48171,2.24078,0.00453
0.00000,-6.48614,0.51545,2.93401,0.01062
0.00000,9.16756,0.52995,1.85080,0.00155
0.00000,12.39013,0.32068,1.88842,0.00098
0.00000,-0.18733,0.47069,1.62814,0.00904
0.00000,21.90254,0.44394,1.65030,0.00898
0.00000,7.34563,0.49554,1.99843,0.00423
0.00000,-0.75226,0.59637,2.15446,0.00798
0.00000,-6.52524,0.69936,2.95685,0.01080
0.00000,23.75451,0.49392,1.99941,0.00210
0.00000,-0.62631,0.40307,2.07736,0.00818
0.00000,51.75752,0.08038,2.46296,0.00051
0.00000,19.91637,0.54883,1.60821,0.00380
0.00000,-5.29677,0.50631,2.07722,0.00305
0.00000,17.45205,0.48305,1.65246,0.00683
0.00000,12.20038,0.57609,2.05338,0.00534
0.00000,294.20303,0.26657,2.13760,0.00103
0.00000,0.28723,0.67865,1.28119,0.00463
0.00000,331.97833,0.23330,1.92610,0.00122
0.00000,191.60242,0.31702,1.62616,0.00057
0.00000,38.37853,0.42414,1.73673,0.00482
0.00000,8.85742,0.78166,1.67351,0.00106
0.00000,194.61584,0.34565,1.84886,0.00066
0.00000,-1.09642,1.35902,2.55603,0.00461
0.00000,22.01239,0.53503,1.94404,0.00566
0.00000,18.15332,0.51129,1.67678,0.00469
0.00000,23.21911,0.53392,1.89296,0.00250
0.00000,14.48037,0.52658,1.91977,0.00547
0.00000,100.68821,0.17820,1.60337,0.00157
0.00000,7.02526,0.57437,1.95022,0.01030
0.00000,-2.04463,0.70317,2.11554,0.00536
0.00000,9.94082,0.49840,1.62530,0.00788
0.00000,-3.62772,0.59296,2.29840,0.00679
0.00000,10.95911,0.54856,2.05410,0.00167
0.00000,0.89225,0.48337,1.99031,0.00699
0.00000,-5.27654,0.49020,2.01204,0.00635
0.00000,-7.38144,0.53598,3.23451,0.00597
0.00000,-11.09278,0.49184,2.56815,0.00857
0.00000,30.24035,0.37948,1.67570,0.00411
0.00000,32.24466,0.51669,1.28866,0.00394
0.00000,-1.77881,1.12308,1.62415,0.00607
0.00000,-4.73915,0.62175,2.51665,0.00987
0.00000,6.37373,0.50616,1.40603,0.01049
0.00000,21.59471,0.56883,1.72561,0.00097
0.00000,0.00360,0.55870,1.85828,0.00722
0.00000,43.06152,0.46212,1.89083,0.00339
0.00000,0.80425,0.62350,2.21791,0.00529
0.00000,6.41421,0.58737,1.55558,0.00604
0.00000,10.50373,0.58362,2.00534,0.00476
0.00000,-5.42216,0.40329,2.59949,0.01368
0.00000,0.72392,0.60680,1.62404,0.00700
0.00000,2.73285,0.56026,2.29450,0.00443
0.00000,1.14971,0.58425,1.62228,0.00936
0.00000,70.77879,0.47364,1.17782,0.00351
0.00000,-3.54845,0.49756,2.35785,0.00796
0.00000,-4.04001,0.37407,1.91721,0.00528
0.00000,42.57412,0.49930,1.86654,0.00123
0.00000,1.24499,0.63474,2.08175,0.00488
0.00000,1.23393,0.51768,1.90442,0.00508
0.00000,5.43830,0.38146,1.17210,0.00759
0.00000,-0.02252,0.58005,2.22121,0.00599
0.00000,2.24872,0.52867,1.46536,0.00702
0.00000,48.43977,0.45875,1.36890,0.00152
0.00000,7.29912,0.01145,1.23178,0.00051
0.00000,1459.28699,0.07280,2.03924,0.00032
0.00000,-2.65003,0.68924,4.30965,0.00695
0.00000,23.43447,0.46552,1.68783,0.00615
0.00000,25.54111,0.57754,1.65096,0.00551
0.00000,24.16244,0.57454,1.83161,0.00270
0.00000,20.53581,0.46420,1.77491,0.00331
0.00000,3.58999,0.26947,2.15455,0.00514
0.00000,26.42360,0.48264,1.58343,0.00825
0.00000,57.56253,0.50503,1.51085,0.00112
0.00000,1.64774,0.57765,2.12732,0.00743
0.00000,5.07608,0.55373,1.82552,0.00630
0.00000,-2.03282,0.37975,2.58798,0.00908
0.00000,-2.28076,0.49228,2.33721,0.00707
0.00000,13.19506,0.26976,1.95600,0.00183
0.00000,-15.20543,0.52997,2.27351,0.00584
0.00000,-2.08338,0.66765,3.78879,0.00374
0.00000,-7.33349,0.54340,2.21950,0.00622
0.00000,-0.95322,0.85360,2.55871,0.00604
0.00000,39.31933,0.46089,1.70911,0.00048
0.00000,1383.34937,0.07510,2.04458,0.00033
0.00000,22.35892,0.48483,1.97340,0.00393
0.00000,-2.60102,0.67111,2.46731,0.00446
0.00000,-1.60781,0.63460,2.48323,0.00618
0.00000,70.57420,0.53512,1.83046,0.00029
0.00000,33.22499,0.39717,1.72870,0.00645
0.00000,-2.53247,0.52584,1.99784,0.00709
0.00000,1.80543,0.85079,2.12395,0.00067
0.00000,289.84048,0.03781,2.17809,0.00031
0.00000,1.60171,0.46294,1.89881,0.00708
0.00000,280.92664,0.25067,1.87217,0.00028
0.00000,4.04401,0.52102,1.01681,0.00865
0.00000,-6.50682,0.54281,2.27433,0.01107
0.00000,15.39591,0.57356,1.40063,0.00629
0.00000,101.97359,0.35907,2.05943,0.00208
0.00000,0.30258,0.89881,2.13289,0.00640
0.00000,161.56808,0.34342,1.66828,0.00053
0.00000,-0.48044,0.58604,1.71609,0.00205
0.00000,-1.30233,0.43059,3.29771,0.01331
0.00000,-7.05519,0.47005,2.21528,0.00631
0.00000,-2.78174,0.67364,2.10672,0.00648
0.00000,-1.99748,0.92101,4.37432,0.00394
0.00000,5.14009,0.44991,1.88918,0.00706
0.00000,-5.82244,0.51045,2.43165,0.00403
0.00000,0.32763,0.75237,1.70296,0.00718
0.00000,29.85047,0.52033,1.51393,0.00363
0.00000,3.03172,0.53152,1.86932,0.00661
0.00000,25.68455,0.50733,2.08943,0.00160
0.00000,-0.48185,0.61529,2.63362,0.00752
0.00000,5.64884,0.57352,1.87215,0.00559
0.00000,23.22757,0.54505,1.93541,0.00479
0.00000,32.83218,0.55318,1.82958,0.00509
0.00000,5.97176,0.62206,1.73538,0.00728
0.00000,4.31664,0.47782,1.62240,0.01015
0.00000,3.92205,0.56472,1.54978,0.00206
0.00000,22.81361,0.47391,2.08474,0.00247
0.00000,137.68692,0.45767,1.82521,0.00026
0.00000,-0.67640,0.82209,3.30260,0.00681
0.00000,18.33188,0.56807,1.79272,0.00208
0.00000,167.02191,0.20624,2.17014,0.00104
0.00000,5.38173,0.69744,0.95375,0.00884
0.00000,78.20943,0.14906,2.38542,0.00165
0.00000,37.77874,0.41879,1.83857,0.00449
0.00000,4.44980,0.58889,1.86110,0.00628
0.00000,8.92462,0.41002,1.54382,0.00032
0.00000,0.04877,0.56375,2.25504,0.00530
0.00000,-5.19699,0.61346,2.99426,0.01405
0.00000,18.86069,0.49475,1.55973,0.00241
0.00000,-1.37568,0.47964,1.96778,0.00813
0.00000,17.54645,0.57769,2.01533,0.00163
0.00000,12.68834,0.60351,1.86566,0.00085
0.00000,-0.88558,0.50367,1.98754,0.00845
0.00000,28.82396,0.50148,1.70848,0.00420
0.00000,31.96115,0.18623,2.02239,0.00278
0.00000,20.47705,0.59610,2.30472,0.00126
0.00000,10.98093,0.39502,1.43615,0.00279
0.00000,0.72145,0.50022,1.85714,0.00536
0.00000,37.97765,0.54782,1.78225,0.00061
0.00000,1.83339,0.45335,2.53170,0.00383
0.00000,2.21863,0.64469,2.45980,0.00575
0.00000,2.39373,0.58728,2.08671,0.00694
0.00000,975.88672,0.09881,2.02789,0.00045
0.00000,605.25586,0.06721,1.70613,0.00393
0.00000,3.00584,0.62003,2.02731,0.00220
0.00000,9.77776,0.42898,2.05399,0.00490
0.00000,18.52861,0.01501,1.15232,0.00030
0.00000,342.93454,0.16413,1.19265,0.00106
0.00000,10.36066,0.46844,2.20192,0.00500
0.00000,-5.07709,0.62395,3.11893,0.00534
0.00000,-2.24795,0.58528,2.09241,0.00452
0.00000,7.38295,0.53149,1.61881,0.00499
0.00000,15.77227,0.54662,2.15171,0.00303
0.00000,-3.37398,0.64961,3.94910,0.00777
0.00000,17.83832,0.53458,1.53308,0.00323
0.00000,-16.69858,0.37637,2.38601,0.00578
0.00000,2.59046,0.55302,1.99231,0.00765
0.00000,79.59862,0.39832,1.98128,0.00197
0.00000,0.72437,0.43457,1.55050,0.00820
0.00000,5.67617,0.49873,1.50914,0.00717
0.00000,1.43859,0.46767,1.94893,0.00590
0.00000,8.83296,0.46775,1.31417,0.00934
0.00000,23.38095,0.63478,1.80417,0.00031
0.00000,13.92103,0.52231,2.16483,0.00208
0.00000,-9.76702,0.43910,2.01702,0.00834
0.00000,7.75982,0.57984,2.03328,0.00471
0.00000,3.16829,0.45970,1.80944,0.00608
0.00000,-0.94036,0.66925,3.84753,0.00383
0.00000,-2.58162,0.34075,1.92805,0.00822
0.00000,40.34722,0.49323,1.71919,0.00191
0.00000,2.11394,0.54537,2.04087,0.00520
0.00000,142.38213,0.28664,1.43329,0.00251
0.00000,119.41045,0.24905,1.95196,0.00189
0.00000,0.24559,0.59803,1.96935,0.00556
0.00000,569.18176,0.16013,2.21808,0.00043
0.00000,14.09849,0.56569,1.73245,0.00527
0.00000,-8.10584,0.59403,1.47535,0.00394
0.00000,37.71826,0.44377,1.54646,0.00190
0.00000,2.95641,0.70777,2.36276,0.00826
0.00000,1.11838,0.53217,2.05293,0.00622
0.00000,-1.66550,0.49957,2.51817,0.00248
0.00000,-4.00175,0.52547,2.08259,0.00609
0.00000,-0.36743,1.22573,2.80323,0.00227
0.00000,4.49262,0.21693,2.42216,0.00241
0.00000,123.37145,0.40484,2.23908,0.00057
0.00000,19.68077,0.58713,1.76266,0.00155
0.00000,192.67554,0.33239,2.15068,0.00038
0.00000,24.10503,0.68594,1.93434,0.00029
0.00000,17.31952,0.62767,1.98338,0.00192
0.00000,235.68408,0.21534,1.36847,0.00105
0.00000,8.81909,0.53912,1.92473,0.00569
0.00000,-2.30639,0.71260,2.50382,0.00566
0.00000,26.91819,0.56643,1.97688,0.00144
0.00000,25.98339,0.60543,1.37443,0.00239
0.00000,595.12592,0.13945,1.82928,0.00039
0.00000,5.39128,0.63615,2.34877,0.00590
0.00000,-20.54029,0.38365,2.46204,0.01072
0.00000,99.36108,0.45017,1.36223,0.00061
0.00000,-4.54319,0.47180,2.25602,0.00467
0.00000,-0.10686,1.26137,2.75832,0.00271
0.00000,8.50888,0.44993,1.79309,0.00630
0.00000,-1.09710,0.54875,1.95708,0.00592
0.00000,19.55110,0.57455,1.95284,0.00120
0.00000,27.15790,0.46551,1.97381,0.00109
0.00000,22.09654,0.57651,1.66724,0.00503
0.00000,-21.18508,0.50596,2.42104,0.00650
0.00000,52.37609,0.40320,1.95619,0.00057
0.00000,36.78370,0.46406,1.51451,0.00409
0.00000,7.73846,0.55346,2.07511,0.00729
0.00000,0.01297,0.65871,1.52439,0.00906
0.00000,5.60260,0.42597,2.01138,0.00576
0.00000,-2.76740,0.57739,4.22709,0.00782
0.00000,30.21680,0.42186,2.10755,0.00455
0.00000,0.15149,0.53635,1.97015,0.00597
0.00000,82.53996,0.47958,1.50043,0.00127
0.00000,70.45905,0.48019,1.00362,0.00122
0.00000,-9.41559,0.47078,2.18818,0.00514
0.00000,0.52581,0.55854,1.75186,0.00753
0.00000,12.71248,0.30994,1.17450,0.00972
0.00000,-2.10468,0.60680,1.39830,0.00261
0.00000,3.62225,0.54431,1.84187,0.00550
0.00000,18.38608,0.40906,1.59009,0.00327
0.00000,387.76462,0.15506,1.74770,0.00052
0.00000,65.02250,0.43995,1.65352,0.00195
0.00000,49.73555,0.49258,1.91161,0.00030
0.00000,11.35898,0.55123,1.78460,0.00720
0.00000,-1.39095,0.57001,2.02871,0.00750
0.00000,10.89100,0.70779,1.70736,0.00097
0.00000,3.91577,0.54127,1.93636,0.00850
0.00000,491.73505,0.16526,2.02510,0.00044
0.00000,-0.78164,1.58787,3.80274,0.00453
0.00000,48.96487,0.60367,1.55581,0.00046
0.00000,21.13987,0.47193,1.41906,0.00659
0.00000,5.10932,0.48265,1.91428,0.00496
0.00000,-2.44426,0.56790,2.07787,0.00747
0.00000,-3.21832,0.53046,2.73601,0.00948
0.00000,71.87505,0.36490,2.10353,0.00125
0.00000,953.74219,0.10692,1.87539,0.00064
0.00000,9.87121,0.59642,1.51938,0.00766
0.00000,-0.26399,0.43693,2.17722,0.00457
0.00000,-3.33000,0.45220,2.74282,0.00938
0.00000,7.12538,0.60530,2.08616,0.00234
0.00000,12.77107,0.55944,1.84825,0.00364
0.00000,0.00037,0.65750,1.89779,0.00562
0.00000,605.22260,0.14631,2.20685,0.00088
0.00000,-4.04166,0.53558,1.64056,0.00686
0.00000,45.94130,0.46244,1.83080,0.00271
0.00000,16.26885,0.39343,1.88903,0.00121
0.00000,-0.66058,0.61992,2.12149,0.00507
0.00000,1.90679,0.56138,1.81282,0.00520
0.00000,8.37722,0.43120,1.87717,0.00517
0.00000,17.39751,0.50327,2.04022,0.00202
0.00000,-0.53322,0.80243,2.23893,0.00526
0.00000,14.43865,0.50586,2.28382,0.00452
0.00000,189.37947,0.26120,2.04376,0.00058
0.00000,10.06558,0.53114,2.05757,0.00611
0.00000,-1.00783,0.97845,2.80525,0.00553
0.00000,1464.46106,0.07073,2.07682,0.00059
0.00000,16.95790,0.22606,2.72533,0.00132
0.00000,-0.10981,0.73189,1.98227,0.00759
0.00000,110.14587,0.35814,1.69080,0.00057
0.00000,2.71655,0.59177,1.64961,0.00788
0.00000,-4.48799,0.64759,1.74206,0.00581
0.00000,27.88083,0.27232,1.85689,0.00300
0.00000,4.18446,0.53012,1.88138,0.00593
0.00000,1.43068,0.52310,1.94057,0.00794
0.00000,4.46629,0.56312,1.92707,0.00666
0.00000,-2.69198,0.48167,1.92656,0.00638
0.00000,0.34929,0.30961,1.71642,0.00921
0.00000,0.61754,0.52958,2.09745,0.00724
0.00000,340.62848,0.19596,1.70830,0.00059
0.00000,-6.42978,0.55066,2.34418,0.00696
0.00000,-0.32791,1.36857,1.62128,0.00336
0.00000,-7.83503,0.64242,2.40310,0.00675
0.00000,165.72968,0.25245,1.51990,0.00102
0.00000,8.28395,0.62191,2.15454,0.00238
0.00000,18.18375,0.59265,1.95179,0.00206
0.00000,-7.42248,0.43718,2.49867,0.01152
0.00000,-0.60885,1.36459,1.34590,0.00062
0.00000,21.69324,0.49339,1.78238,0.00237
0.00000,16.24073,0.53835,1.95919,0.00145
0.00000,1.88279,0.35663,1.18679,0.00786
0.00000,398.45438,0.21123,2.12171,0.00074
0.00000,12.52836,0.57093,2.06425,0.00331
0.00000,159.38530,0.35746,1.94376,0.00040
0.00000,-2.76728,0.57834,2.01631,0.00595
0.00000,-1.83034,0.60037,1.70360,0.00750
0.00000,-0.45178,1.19455,1.60773,0.00028
0.00000,2.41503,0.45641,2.14701,0.00893
0.00000,625.10724,0.15729,1.93692,0.00050
0.00000,-4.18724,0.48832,2.66879,0.00679
0.00000,2.07024,0.56124,1.93168,0.00737
0.00000,-4.63278,0.42348,2.22756,0.00609
0.00000,-1.96946,1.41637,3.65645,0.00554
0.00000,2.31146,0.56790,1.88824,0.00499
0.00000,266.25009,0.23836,1.30208,0.00058
0.00000,48.84621,0.54084,1.78027,0.00224
0.00000,14.41589,0.54243,1.88557,0.00518
0.00000,2.35241,0.51153,2.49153,0.01137
0.00000,3.64310,0.52521,1.99138,0.00622
0.00000,-3.08398,0.84495,3.68943,0.00756
0.00000,47.88840,0.51271,1.71830,0.00162
0.00000,9.90252,0.54933,1.84425,0.00679
0.00000,-4.20986,0.44596,1.99071,0.00199
0.00000,0.67996,0.56499,2.19459,0.00409
0.00000,8.25979,0.50740,2.15043,0.00645
0.00000,7.84943,0.69116,1.29556,0.00477
0.00000,0.11964,0.71603,2.06882,0.00317
0.00000,4.52534,0.60382,1.99741,0.00152
0.00000,23.62894,0.53119,1.97799,0.00409
0.00000,0.95113,0.95514,1.29337,0.00545
0.00000,-4.52938,0.57309,2.54161,0.00791
0.00000,-1.95458,0.51675,2.22446,0.00526
0.00000,40.79988,0.23391,1.60577,0.00965
0.00000,207.98767,0.06215,1.77924,0.00127
0.00000,54.27171,0.27128,1.63187,0.00084
0.00000,350.76157,0.22705,1.20287,0.00124
0.00000,11.92831,0.52358,1.77649,0.00601
0.00000,11.40485,0.49456,2.06648,0.00744
0.00000,-0.63550,0.98326,3.14973,0.00459
0.00000,12.52569,0.49230,1.57836,0.00702
0.00000,8.26872,0.57947,2.77801,0.00533
0.00000,-1.83231,0.54028,2.20939,0.00549
0.00000,-0.06629,0.54800,2.00485,0.00643
0.00000,1.31151,0.31043,2.36195,0.01000
0.00000,-4.60074,0.19597,2.53756,0.03018
0.00000,-4.95600,0.54922,1.81653,0.00617
0.00000,-5.13995,0.54362,2.26942,0.00681
0.00000,-9.71364,0.50651,2.51988,0.00718
0.00000,5.92020,0.63911,1.78734,0.00147
0.00000,9.17223,0.67780,1.68375,0.00117
0.00000,72.67910,0.47543,1.99712,0.00109
0.00000,-0.17811,0.73866,2.15101,0.00374
0.00000,42.12820,0.49660,1.57524,0.00257
0.00000,39.04891,0.53288,1.74051,0.00428
0.00000,14.48328,0.41094,1.79133,0.00663
0.00000,-9.25200,0.58726,1.73432,0.00627
0.00000,45.59502,0.57558,2.05695,0.00044
0.00000,3.79873,0.63007,2.01349,0.00619
0.00000,7.94409,0.55618,2.07534,0.00284
0.00000,-0.16975,0.59057,2.75980,0.00191
0.00000,6.41421,0.58737,1.55558,0.00604
0.00000,8.53641,0.45613,1.76907,0.00130
0.00000,3.42493,0.72313,1.91760,0.00087
0.00000,3.00455,0.43122,1.94501,0.00937
0.00000,19.81864,0.20314,1.99553,0.02251
0.00000,-4.86596,0.52687,2.11497,0.00529
0.00000,1.23847,0.50472,2.04881,0.00640
0.00000,10.61565,0.63178,1.97682,0.00205
0.00000,28.76968,0.57911,1.87935,0.00105
0.00000,3.31590,0.54992,1.93062,0.00583
0.00000,1.40845,0.50101,1.66818,0.00727
0.00000,56.17632,0.47305,1.25070,0.00107
0.00000,-16.01777,0.61926,2.05433,0.00371
0.00000,44.45929,0.49457,1.60524,0.00179
0.00000,39.89307,0.20603,2.10484,0.00065
0.00000,1.03489,0.58331,1.19728,0.00439
0.00000,21.40807,0.65802,1.91692,0.00381
0.00000,17.81154,0.40452,1.98760,0.00248
0.00000,-0.76114,0.98303,3.56404,0.00737
0.00000,342.46524,0.12297,1.61776,0.00081
0.00000,2.68683,0.47231,1.72968,0.00905
0.00000,48.48998,0.39537,1.39669,0.00092
0.00000,-0.29848,0.43336,2.15849,0.01084
0.00000,-1.95105,0.53862,2.26105,0.00571
0.00000,58.70693,0.43064,1.96366,0.00080
0.00000,-21.16742,0.49729,2.58965,0.00449
0.00000,213.28683,0.31891,1.89977,0.00044
0.00000,14.91692,0.51890,1.76739,0.00873
0.00000,36.12023,0.49665,1.55479,0.00412
0.00000,23.98026,0.63141,1.80709,0.00062
0.00000,65.62737,0.43054,1.58791,0.00324
0.00000,-6.09706,0.50681,1.96109,0.00325
0.00000,-5.38794,0.57045,3.19251,0.00027
0.00000,39.84831,0.44591,1.60952,0.00547
0.00000,-1.69052,0.63782,2.08339,0.00273
0.00000,-4.41826,0.44741,2.19576,0.00574
0.00000,3.27315,0.54165,1.28653,0.00932
0.00000,-10.05517,0.63594,3.99690,0.01011
0.00000,150.94791,0.34883,1.76861,0.00055
0.00000,-6.31350,0.29621,2.98611,0.01738
0.00000,-1.27357,0.48550,2.22295,0.00622
0.00000,32.03083,0.48613,2.06689,0.00419
0.00000,-9.19927,0.52269,2.37493,0.00868
0.00000,-12.58992,0.57442,2.21305,0.00432
